,school,test,college,subject,style,direction,Remarks,polite,language,math,project
368,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085405)(专业学位)软件工程,非全日制,(02)多媒体技术,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
369,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085405)(专业学位)软件工程,非全日制,(01)物联网技术,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
370,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(06)智能信息处理技术,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
371,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085405)(专业学位)软件工程,非全日制,(04)信息安全技术,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
372,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085405)(专业学位)软件工程,非全日制,(03)云计算与大数据处理,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
373,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(05)云计算与大数据处理,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
374,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(03)网络与信息安全,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
375,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(02)物联网技术,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
376,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(01)人工智能,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
377,(10424)山东科技大学,统考,(006)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(04)计算机视觉,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
378,(10429)青岛理工大学,统考,(005)信息与控制工程学院,(085400)(专业学位)电子信息,非全日制,(02)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
379,(10429)青岛理工大学,统考,(005)信息与控制工程学院,(085400)(专业学位)电子信息,全日制,(02)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
380,(10425)中国石油大学(华东),统考,(016)海洋与空间信息学院,(085410)(专业学位)人工智能,全日制,(03)智能化感知与控制系统,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
381,(10425)中国石油大学(华东),统考,(016)海洋与空间信息学院,(085410)(专业学位)人工智能,全日制,(02)数据挖掘及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
382,(10425)中国石油大学(华东),统考,(016)海洋与空间信息学院,(085410)(专业学位)人工智能,全日制,(01)计算机视觉及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
383,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(02)大数据分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
384,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(01)大数据计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
385,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(02)数据挖掘及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
386,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(01)计算机视觉及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
387,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(03)领域大数据应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
388,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085405)(专业学位)软件工程,全日制,(03)油气领域软件服务工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
389,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085405)(专业学位)软件工程,全日制,(02)软件工程技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
390,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(03)计算机网络与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
391,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085405)(专业学位)软件工程,全日制,(01)软件项目管理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
392,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(02)图形图像处理与虚拟现实,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
393,(10425)中国石油大学(华东),统考,(007)青岛软件学院、计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(01)智能信息处理与数据工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(859)数据结构
394,(10431)齐鲁工业大学,统考,(010)数学与人工智能学部,(085410)(专业学位)人工智能,全日制,(03)大数据与可信计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构
395,(10431)齐鲁工业大学,统考,(010)数学与人工智能学部,(085410)(专业学位)人工智能,全日制,(02)医学人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构
396,(10431)齐鲁工业大学,统考,(010)数学与人工智能学部,(085410)(专业学位)人工智能,全日制,(01)计算机视觉,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构
397,(10427)济南大学,统考,(311)人工智能研究院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(847)算法与数据结构
398,(10431)齐鲁工业大学,统考,(001)计算机科学与技术学部,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(872)数据结构
399,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
400,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
401,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
402,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
403,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085411)(专业学位)大数据技术与工程,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
404,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(085410)(专业学位)人工智能,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(880)数据结构
