school,test,college,subject,style,direction,Remarks,polite,language,math,project
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(21)飞行器建模、控制（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(814)脉冲与数字电路
(91007)陆军炮兵防空兵学院,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(02)计算机专业基础,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)计算机专业基础
(10280)上海大学,统考,(010)材料科学与工程学院,(085400)(专业学位)电子信息,全日制,(05)微、纳电子材料及器件集成化,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(923)固体物理（专）
(91007)陆军炮兵防空兵学院,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(01)信号与系统,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(10280)上海大学,统考,(010)材料科学与工程学院,(085400)(专业学位)电子信息,全日制,(04)光电子材料及器件集成化,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(923)固体物理（专）
(10280)上海大学,统考,(010)材料科学与工程学院,(085400)(专业学位)电子信息,全日制,(03)电子器件及集成电路的测试与失效分析,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(923)固体物理（专）
(11059)合肥学院,统考,(002)人工智能与大数据学院,(085400)(专业学位)电子信息,全日制,(10)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)数据结构
(91007)陆军炮兵防空兵学院,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(01)信号与系统,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(11059)合肥学院,统考,(002)人工智能与大数据学院,(085400)(专业学位)电子信息,全日制,(12)网络与信息安全,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)数据结构
(11059)合肥学院,统考,(002)人工智能与大数据学院,(085400)(专业学位)电子信息,全日制,(11)大数据技术与工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)数据结构
(11059)合肥学院,统考,(002)人工智能与大数据学院,(085400)(专业学位)电子信息,全日制,(05)软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)数据结构
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(10)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(08)光电信息工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(07)仪器仪表工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(002)人工智能与大数据学院,(085400)(专业学位)电子信息,全日制,(04)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)数据结构
(10280)上海大学,统考,(010)材料科学与工程学院,(085400)(专业学位)电子信息,全日制,(02)电子器件及集成电路的制造工艺,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(923)固体物理（专）
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(06)控制工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(01)新一代电子信息技术（含量子技术等）,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(03)集成电路工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(11059)合肥学院,统考,(001)先进制造工程学院,(085400)(专业学位)电子信息,全日制,(02)通信工程（含宽带网络、移动通信等）,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数字电子技术
(10280)上海大学,统考,(009)机电工程与自动化学院,(085400)(专业学位)电子信息,全日制,(02)高端民机设计,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)自动控制理论（含经典和现代）（专）
(10280)上海大学,统考,(010)材料科学与工程学院,(085400)(专业学位)电子信息,全日制,(01)电子器件及集成电路的封装技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(923)固体物理（专）
(10280)上海大学,统考,(009)机电工程与自动化学院,(085400)(专业学位)电子信息,全日制,(04)智能无人系统,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)自动控制理论（含经典和现代）（专）
(10280)上海大学,统考,(009)机电工程与自动化学院,(085400)(专业学位)电子信息,全日制,(03)增材制造,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)自动控制理论（含经典和现代）（专）
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(08)智慧城市和软件关键技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(07)软硬件系统/服务/中间件集成和项目管理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(009)机电工程与自动化学院,(085400)(专业学位)电子信息,全日制,(01)控制工程技术及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(915)自动控制理论（含经典和现代）（专）
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(05)智慧软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(06)管理信息系统和数据库开发技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(03)社会化网络的知识建模和应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(04)云计算和大数据技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(01)大型软件架构和软件质量保证,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(11)高端民机设计,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(13)电科光电技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(12)航天电子技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(09)语音信号处理技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(08)视频处理、编码与传输技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(07)图像处理与模式识别技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(008)计算机工程与科学学院,(085400)(专业学位)电子信息,全日制,(02)软件形式化方法和软件测试验,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(10)物联网信息获取与处理技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(06)现代天线技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(05)微波及毫米波技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(11646)宁波大学,统考,(010)信息科学与工程学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)信号与系统
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(02)光通信及相关技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(03)数字通信与移动通信技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(01)宽带通信网技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(11646)宁波大学,统考,(069)物理科学与技术学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,同等学力加试科目为电路原理、大学物理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)信号与系统
(10280)上海大学,统考,(007)通信与信息工程学院,(085400)(专业学位)电子信息,全日制,(04)电路设计与测试技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)模拟电子技术（专）
(11646)宁波大学,统考,(010)信息科学与工程学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(11646)宁波大学,统考,(010)信息科学与工程学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)信号与系统
(11646)宁波大学,统考,(010)信息科学与工程学院,(085400)(专业学位)电子信息,非全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(917)C程序设计
(11646)宁波大学,统考,(010)信息科学与工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(912)信号与系统
(11646)宁波大学,统考,(018)科学技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,同等学力加试科目为计算机导论、电路原理,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(06)大数据与云计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(05)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(02)计算机与软件工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(04)电气工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(01)电子与通信工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(11482)浙江财经大学,统考,(006)信息管理与人工智能学院,(085400)(专业学位)电子信息,全日制,(02)数据智能与金融科技,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(19)自动检测与故障诊断（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(808)程序设计
(10856)上海工程技术大学,统考,(002)电子电气工程学院,(085400)(专业学位)电子信息,全日制,(03)控制工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)程序设计基础
(11482)浙江财经大学,统考,(006)信息管理与人工智能学院,(085400)(专业学位)电子信息,全日制,(01)人机融合与智能决策,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(911)数据结构
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(17)自动测试技术及虚拟仪器（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)嵌入式系统技术基础
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(15)微波技术及其应用（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)自动控制原理
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(18)先进控制方法应用研究（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)嵌入式系统技术基础
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(13)信号处理理论及应用（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(16)信息系统仿真与智能处理（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)自动控制原理
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,非全日制,(14)现代通信技术（非全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(10)控制系统与设备的管理、使用与维护（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(814)脉冲与数字电路
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(12)信息系统设计及应用（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(817)通信原理
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(09)飞行器建模、控制（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(814)脉冲与数字电路
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(11)信息化作战与辅助决策（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(817)通信原理
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(07)自动检测与故障诊断（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(808)程序设计
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(05)自动测试技术及虚拟仪器（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)嵌入式系统技术基础
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(08)机电一体化控制技术（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(808)程序设计
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(04)信息系统仿真与智能处理（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)自动控制原理
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(02)现代通信技术（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(13021)浙大城市学院,统考,(002)信息与电气工程学院,(085400)(专业学位)电子信息,全日制,(01)新一代电子信息技术,研究方向有：5G/B5G关键技术与人工智能、光电子器件及其应用、微波与射频技术、量子通信与量子信息处理、功率芯片技术与集成电路设计,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(802)信号系统与数字电路
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(06)先进控制方法应用研究（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(803)嵌入式系统技术基础
(91004)陆军工程大学,统考,(103)指挥控制工程学院,(081200)计算机科学与技术,全日制,(02)无线网络,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(03)微波技术及其应用（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(802)自动控制原理
(13021)浙大城市学院,统考,(001)计算机与计算科学学院,(085400)(专业学位)电子信息,全日制,(05)软件工程,研究方向有：大规模信息系统、大数据与智慧应用、智能软件工程,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(881)程序设计与数据结构
(91019)海军航空大学,统考,(000)不区分院系所,(085400)(专业学位)电子信息,全日制,(01)信号处理理论及应用（全）,军校应届生须报考全日制研究方向。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(801)信号与系统
(13021)浙大城市学院,统考,(001)计算机与计算科学学院,(085400)(专业学位)电子信息,全日制,(04)计算机技术,研究方向有：物联网协同感知与计算、高性能图计算技术与平台、计算机视觉与深度学习,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(881)程序设计与数据结构
(91004)陆军工程大学,统考,(103)指挥控制工程学院,(081200)计算机科学与技术,全日制,(01)军事信息网络,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
(91004)陆军工程大学,统考,(101)通信工程学院,(081200)计算机科学与技术,全日制,(03)战场信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
(91004)陆军工程大学,统考,(101)通信工程学院,(081200)计算机科学与技术,全日制,(01)网络体系结构与应用管理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
(14423)上海科技大学,统考,(003)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(03)信息与通信工程方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(882)信号与系统
(10447)聊城大学,统考,(017)计算机学院,(085405)(专业学位)软件工程,全日制,(03)机器学习与计算生物学,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(823)程序设计基础与软件工程
(91004)陆军工程大学,统考,(101)通信工程学院,(081200)计算机科学与技术,全日制,(02)人工智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构
(14423)上海科技大学,统考,(003)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(04)生物医学工程方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(882)信号与系统
(14423)上海科技大学,统考,(003)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(01)电子科学与技术方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(861)电路原理
(14423)上海科技大学,统考,(003)信息科学与技术学院,(085400)(专业学位)电子信息,全日制,(02)计算机科学与技术方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构与算法
(10447)聊城大学,统考,(017)计算机学院,(085405)(专业学位)软件工程,全日制,(01)智能优化方法与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(823)程序设计基础与软件工程
(10447)聊城大学,统考,(017)计算机学院,(085405)(专业学位)软件工程,全日制,(02)大数据与自然语言处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(823)程序设计基础与软件工程
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085408)(专业学位)光电信息工程,全日制,(03)激光技术及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085408)(专业学位)光电信息工程,全日制,(02)光纤传感技术及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(03)量子信息与量子通信,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(02)智能控制与信号处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(01)图像处理与模式识别,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085408)(专业学位)光电信息工程,全日制,(01)光电功能材料与器件,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(03)物联网技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(02)光纤通信技术及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(10447)聊城大学,统考,(011)物理科学与信息工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(01)高速光信息传输与处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)数字电子技术基础
(12044)上海第二工业大学,统考,(007)智能制造与控制工程学院,(085400)(专业学位)电子信息,全日制,(03)电子与测控技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(805)单片机原理与应用
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,全日制,(07)计算机与人工智能（职业技术教育）,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,全日制,(01)大数据与智能信息服务,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,全日制,(04)图像处理与机器视觉（上海市计算技术研究所联培),备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,全日制,(05)分布式计算与数据安全(上海市计算技术研究所联培),备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(10435)青岛农业大学,统考,(131)理学与信息科学学院（软件服务外包学院）,(085400)(专业学位)电子信息,全日制,(01)计算机技术,不招收同等学力考生,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(917)C语言程序设计
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,非全日制,(02)计算机与人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(10435)青岛农业大学,统考,(131)理学与信息科学学院（软件服务外包学院）,(085400)(专业学位)电子信息,全日制,(02)人工智能,不招收同等学力考生,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(917)C语言程序设计
(12044)上海第二工业大学,统考,(001)计算机与信息工程学院,(085400)(专业学位)电子信息,全日制,(02)计算机与人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(804)数据结构与高级程序设计
(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(02)仪器仪表工程、计算机技术、人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(04)控制工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(03)电子与通信工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
(10361)安徽理工大学,统考,(019)联合培养（中国科学院合肥物质科学研究院）,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构与C语言
(10361)安徽理工大学,统考,(019)联合培养（中国科学院合肥物质科学研究院）,(085407)(专业学位)仪器仪表工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(808)机械工程测试技术基础
(10361)安徽理工大学,统考,(019)联合培养（中国科学院合肥物质科学研究院）,(085406)(专业学位)控制工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(812)电路
(10366)安徽医科大学,统考,(065)生物医学工程学院,(085409)(专业学位)生物医学工程,非全日制,(02)生物光电材料不区分研究方向,该方向非全日制招生1人。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(809)生物医学工程综合
(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(03)物联网技术与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
(10363)安徽工程大学,统考,(003)电气工程学院,(085400)(专业学位)电子信息,全日制,(03)人工智能,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)信号与系统
(10358)中国科学技术大学,统考,(219)微电子学院,(085400)(专业学位)电子信息,全日制,(02)集成电路器件与工艺,招生计划后期可能根据教育部实际下达计划数、接收推免数、统考情况、学校及院系发展需要进行调整。,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(929)半导体物理
(10359)合肥工业大学,统考,(010)微电子学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(05)物联网技术与应用,推免计划数暂按50%预估（不含非全），统考招生计划后期根据教育部下达计划数及实际接收推免数可能做相应调整。,(101)思想政治理论,(204)英语（二）,(301)数学（一）,(865)电子科学与技术综合
(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(02)数据分析与知识工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
(10358)中国科学技术大学,统考,(225)软件学院,(085400)(专业学位)电子信息,全日制,(01)软件工程,招生计划后期可能根据教育部实际下达计划数、接收推免数、统考情况、学校及院系发展需要进行调整。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(01)智能系统与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
