symbol,name,current,chg,first_percent,current_year_percent,volume,amount,turnover_rate,pe_ttm,dividend_yield,market_capital
SH603326,我乐家居,8.4,-0.11,43.97,7.35,1102100,9260411.0,0.35,19.824,1.786,2650306512.0
SZ301065,本立科技,21.42,-0.28,84.4,4.89,830950,17864208.5,1.82,40.537,0.467,2270948400.0
SZ300825,阿尔特,16.04,-0.21,43.97,45.42,6048499,97121999.51,1.28,116.678,0.0,7978855090.0
SZ002253,川大智胜,13.81,-0.18,23.39,17.63,2886200,39819517.0,1.39,,0.0,3115896372.0
SZ002594,比亚迪,268.5,-3.5,41.39,4.95,12033993,3239067594.49,1.03,39.192,0.425,781641856568.0
SZ300280,紫天科技,34.87,-0.46,-10.18,113.18,4141800,145193921.0,2.58,32.689,0.029,5651232493.0
SH603898,好莱客,10.61,-0.14,44.0,0.58,1243900,13278939.0,0.4,8.213,6.777,3302716471.0
SH900908,氯碱B股,0.533,-0.007,0.25,-4.5,888200,473541.0,0.22,4.116,9.381,616361187.0
SH688096,京源环保,9.9,-0.13,102.58,16.11,1670894,16541337.0,1.37,28.841,1.081,1496819600.0
SH688533,上声电子,46.49,-0.61,316.84,-18.67,1991856,91103171.0,4.98,71.135,0.387,7438400000.0
SZ300732,设研院,10.63,-0.14,43.99,21.5,12423426,131609858.48,3.85,14.124,2.822,3447465846.0
SH600375,汉马科技,7.59,-0.1,163.64,19.53,9757713,74354049.0,1.49,,0.0,4966249666.0
SH600390,五矿资本,6.09,-0.08,161.17,19.88,86790670,531306891.0,1.93,9.865,2.217,27393218645.0
SZ000001,平安银行,12.16,-0.16,-20.31,-5.31,95773478,1169570704.83,0.49,4.992,2.344,235975965288.0
SZ002326,永太科技,15.2,-0.2,37.5,-29.96,11541780,175793146.41,1.69,73.313,0.632,13889164084.0
SZ300482,万孚生物,26.64,-0.35,44.0,-15.01,3810251,101812081.12,1.15,23.82,1.877,11841877895.0
SZ300442,润泽科技,28.03,-0.37,43.98,19.11,3212267,90203652.87,2.71,36.679,1.705,48126435021.0
SH688618,三旺通信,61.29,-0.81,79.49,14.01,365662,22402940.0,1.45,46.402,0.441,4601722642.0
SZ301193,家联科技,18.05,-0.24,32.74,-11.9,1033891,18743023.15,1.12,24.048,1.042,3465600000.0
SZ002643,万润股份,18.09,-0.24,0.4,25.7,4658865,84340177.61,0.52,25.299,1.631,16826055589.0
SZ301179,泽宇智能,27.79,-0.37,32.92,32.38,2779444,77214552.48,4.68,27.696,1.04,6602904000.0
SH900910,海立B股,0.376,-0.005,,-17.05,294620,111061.0,0.1,,0.266,407313057.0
SH600540,新赛股份,5.28,-0.07,40.18,15.79,8987135,47298954.0,1.55,,0.0,3069670349.0
SZ300399,天利科技,12.84,-0.17,43.97,26.47,4145044,53078942.96,2.13,111.128,0.078,2537184000.0
SH600857,宁波中百,10.55,-0.14,44.83,-4.44,2595648,27433254.0,1.16,6.412,0.427,2366575145.0
SH600213,亚星客车,11.31,-0.15,75.55,-6.76,31443895,359346270.0,14.29,,0.0,3234660000.0
SZ002798,帝欧家居,7.51,-0.1,43.99,-0.53,8465445,64060429.95,2.89,,0.0,2891140058.0
SZ300938,信测标准,40.54,-0.54,48.07,22.13,541670,21988077.0,1.03,36.28,0.74,4613054708.0
SZ001330,博纳影业,9.0,-0.12,43.94,-24.87,8789290,79287406.5,3.2,,0.0,12370670856.0
SZ002933,新兴装备,27.74,-0.37,44.01,-11.4,1472100,40792064.0,1.3,,0.0,3255289000.0
SH688017,绿的谐波,122.46,-1.64,68.08,26.61,1400209,171567768.0,1.49,143.993,0.082,20655593693.0
SZ001330,博纳影业,9.0,-0.12,43.94,-24.87,8789290,79287406.5,3.2,,0.0,12370670856.0
SH603237,五芳斋,29.83,-0.4,44.0,-10.74,1145796,34509072.0,3.25,40.702,2.601,4290753166.0
SZ300859,*ST西域,25.35,-0.34,43.95,-24.26,2573500,65501818.0,2.69,,0.0,3929250000.0
SH603127,昭衍新药,27.66,-0.37,43.96,-32.98,9420008,264893328.0,1.49,18.248,1.099,20741921414.0
SZ002871,伟隆股份,12.0,-0.16,43.99,21.12,2546218,30598629.24,2.15,16.666,1.925,2634483504.0
SZ002347,泰尔股份,5.24,-0.07,24.44,16.44,11299000,59176350.0,3.38,,0.0,2644639926.0
SZ002846,英联股份,11.93,-0.16,44.06,25.45,6863831,81866552.48,3.01,,0.0,3855218988.0
SH601555,东吴证券,8.95,-0.12,13.08,40.08,257385909,2324320791.0,5.14,20.328,1.765,44817148726.0
SZ002397,梦洁股份,3.74,-0.05,17.98,-17.26,9748900,36763131.0,1.69,,0.0,2807922597.0
SH601881,中国银河,13.41,-0.18,44.05,47.11,183962545,2474629813.0,2.76,16.42,1.678,138754852729.0
SZ002227,奥特迅,13.42,-0.18,90.12,7.36,2749402,36837146.72,1.11,,0.0,3325558801.0
SH600791,京能置业,5.2,-0.07,0.0,9.07,20417200,106377818.0,4.51,,0.231,2354976000.0
SZ000756,新华制药,20.72,-0.28,0.0,-30.51,7139729,148363802.72,1.62,30.772,0.965,13979428341.0
SZ300441,鲍斯股份,5.93,-0.08,44.04,9.75,4394308,26129431.52,0.69,36.298,0.843,3897134968.0
SH600449,宁夏建材,16.29,-0.22,17.01,40.8,8004186,130784587.0,1.67,14.96,2.394,7789569174.0
SZ301097,天益医疗,45.23,-0.61,20.93,-19.06,357530,16290532.13,1.95,29.493,1.105,2666189455.0
SH600202,哈空调,5.92,-0.08,0.0,17.69,9522600,56263092.0,2.48,59.155,0.0,2269376778.0
SZ300897,山科智能,31.95,-0.43,74.78,23.28,1114400,35598993.0,3.77,25.773,1.878,2172600000.0
SH600223,福瑞达,10.39,-0.14,70.29,-1.89,10259591,107102099.0,1.01,97.353,0.0,10562149572.0
SZ300624,万兴科技,93.74,-1.26,43.99,219.28,7627718,713065200.22,6.34,196.565,0.0,12908087709.0
SZ200468,宁通信B,2.97,-0.04,71.19,-3.26,73000,217419.0,0.07,,0.0,638550000.0
SZ300912,凯龙高科,19.31,-0.26,257.72,42.93,2542375,49240187.75,4.13,,0.0,2221074820.0
SH600775,南京熊猫,9.68,-0.13,149.8,-6.88,5380645,52113952.0,0.8,327.761,0.145,8845956961.0
SZ301023,江南奕帆,41.28,-0.56,78.7,17.16,758350,31184824.0,3.2,31.319,2.452,2311690320.0
SZ000048,京基智农,20.54,-0.28,84.58,20.81,6911145,142317243.92,1.32,5.035,4.869,10747334195.0
SH603069,海汽集团,19.13,-0.26,43.98,-27.43,3522100,67668090.0,1.11,254.983,0.0,6045080000.0
SH600537,亿晶光电,6.56,-0.09,116.67,17.56,32068608,210537051.0,2.72,29.494,0.0,7825156798.0
SZ300920,润阳科技,17.53,-0.24,66.58,12.88,984503,17271562.38,1.99,134.088,0.0,1753000000.0
SZ000504,南华生物,11.7,-0.16,1800.0,0.52,1014991,11926672.7,0.33,,0.0,3645414642.0
SH688529,豪森股份,26.39,-0.36,291.58,19.57,1619400,42712872.0,3.44,37.095,0.421,3377920000.0
SH600535,天士力,13.92,-0.19,53.54,32.25,10811489,150593743.0,0.72,36.802,2.371,20875825810.0
SZ300355,蒙草生态,3.66,-0.05,91.1,20.23,38687768,141524245.72,2.89,29.487,0.492,5871526016.0
SZ002519,银河电子,5.84,-0.08,41.09,30.97,21032836,122279484.39,1.88,31.097,1.712,6578356444.0
SH600771,广誉远,31.38,-0.43,116.67,12.8,4429392,139612725.0,0.9,,0.0,15360232005.0
SH600380,健康元,12.4,-0.17,68.51,11.47,13333580,166071367.0,0.7,15.753,1.452,23705446556.0
SH688659,元琛科技,13.04,-0.18,160.77,-23.88,2853177,37264592.0,3.25,457.193,0.0,2086400000.0
SZ300986,志特新材,19.55,-0.27,225.22,-23.84,3177150,62456537.07,3.01,27.674,0.68,4816556022.0
SZ300716,泉为科技,13.07,-0.18,43.99,-4.95,1879500,24626509.0,1.17,,0.0,2091461400.0
SZ001317,三羊马,37.82,-0.52,44.0,-11.39,2713990,104107986.26,9.16,193.12,0.264,3027112800.0
SH603466,风语筑,13.04,-0.18,44.02,-3.41,8863290,115709203.0,1.49,61.581,0.268,7755857120.0
SH605337,李子园,18.9,-0.26,44.01,6.22,2307488,43771452.0,1.5,31.14,1.222,7454734560.0
SH600406,国电南瑞,23.99,-0.33,50.24,19.66,23713934,565602323.0,0.3,29.232,1.355,192721352172.0
SZ000402,金融街,5.09,-0.07,72.55,-2.73,31565818,161706452.84,1.06,,0.295,15213653227.0
SZ300981,中红医疗,15.25,-0.21,148.82,8.89,1560012,23928456.06,1.27,,3.528,5947618950.0
SZ300993,玉马遮阳,10.87,-0.15,187.11,10.1,1945014,21185628.1,1.96,21.369,1.27,3349386144.0
SZ000590,启迪药业,8.69,-0.12,-6.17,-2.8,2207600,19217327.0,0.92,170.173,0.0,2081005310.0
SZ300743,天地数码,14.49,-0.2,44.01,27.3,1780892,25821838.84,1.83,50.046,1.725,2006371456.0
SZ000876,新希望,12.34,-0.17,0.0,-4.42,24021217,297522942.77,0.53,,0.0,56100266236.0
SH600079,人福医药,22.3,-0.31,0.0,-6.07,39375956,877010109.0,2.7,16.289,0.717,36408266866.0
SH605507,国邦医药,20.91,-0.29,44.0,-18.87,4791284,100428558.0,1.59,14.917,2.869,11684999385.0
SH603227,雪峰科技,8.67,-0.12,43.98,6.51,7852000,68080312.0,1.19,12.73,1.73,9291575614.0
SH601238,广汽集团,11.54,-0.16,1.21,6.43,47803792,555989843.0,0.65,18.339,2.08,120987484272.0
SH688360,德马科技,20.17,-0.28,193.79,16.0,867339,17534457.0,0.72,28.056,1.026,2419335811.0
SZ000713,丰乐种业,9.33,-0.13,179.26,3.79,14985542,139888517.7,2.44,96.247,0.214,5728759763.0
SZ000523,广州浪奇,3.59,-0.05,42.03,-6.51,18996660,68441253.91,1.38,,0.0,6589331775.0
SH600272,开开实业,9.35,-0.13,64.38,-1.85,2249702,21075882.0,1.41,55.007,0.535,2272050000.0
SZ002242,九阳股份,15.67,-0.22,104.13,-3.0,4338660,68390821.76,0.57,24.8,5.105,12019156390.0
SZ002935,天奥电子,18.52,-0.26,44.01,-6.79,3350754,62210820.87,0.99,58.194,0.621,6619913847.0
SZ002747,埃斯顿,22.84,-0.32,43.97,5.47,14280714,327069887.39,1.82,133.042,0.131,19860098387.0
SH605378,野马电池,22.83,-0.32,43.98,9.64,736300,16842850.0,2.21,28.476,2.19,3044152200.0
SZ301113,雅艺科技,31.11,-0.44,113.79,19.29,2201611,69385306.36,11.91,66.152,0.0,2177700000.0
SH603600,永艺股份,9.92,-0.14,44.03,5.64,1649700,16441470.0,0.55,9.722,3.206,3302445138.0
SH600249,两面针,5.68,-0.08,19.07,8.19,10241732,58508098.0,1.86,,0.0,3124000000.0
SH601789,宁波建工,4.97,-0.07,75.74,17.5,28137193,140022280.0,2.59,15.728,2.012,5401388992.0
SH688170,德龙激光,40.53,-0.57,-2.25,-12.8,478390,19417958.0,0.73,86.404,0.987,4189180800.0
SZ300799,*ST左江,278.15,-3.93,43.99,113.37,106400,29842553.0,0.16,,0.0,28379644500.0
SZ300852,四会富仕,39.03,-0.55,44.01,25.11,941800,36832753.2,0.92,16.716,0.846,3978357563.0
SH688092,爱科科技,29.62,-0.42,128.21,28.61,1287191,37878304.0,4.77,38.083,0.81,1756428412.0
SH603121,华培动力,8.48,-0.12,44.02,31.27,3930690,33317980.0,1.16,94.733,0.0,2870765903.0
SH603755,日辰股份,32.36,-0.46,44.01,-19.13,1135300,37139478.0,1.15,66.297,0.618,3191138717.0
SZ300272,开能健康,5.64,-0.08,118.26,10.34,4060996,22949183.48,0.99,34.848,1.773,3255249792.0
SZ003040,楚天龙,17.57,-0.25,43.94,1.69,4119570,72735994.9,1.9,48.099,1.024,8102159028.0
SZ301110,青木股份,49.19,-0.7,25.2,31.21,945300,46535822.0,4.08,55.606,1.22,3279333350.0
SZ002134,天津普林,9.86,-0.14,114.98,21.43,7776240,76876184.6,3.16,122.663,0.0,2424078712.0
SZ002883,中设股份,12.57,-0.18,43.97,13.6,5043220,63227311.2,3.72,38.134,0.636,1963776935.0
SZ002705,新宝股份,18.12,-0.26,45.24,11.41,3176036,58135724.34,0.39,16.252,2.208,14980307374.0
SZ300984,金沃股份,25.19,-0.36,83.18,23.66,903780,22779281.0,3.04,34.949,1.985,1934599305.0
SZ002769,普路通,8.42,-0.12,44.02,1.94,1722900,14549410.0,0.52,,0.0,3143338015.0
SZ002334,英威腾,11.16,-0.16,43.4,41.05,16091060,180330263.04,2.3,24.169,0.538,8875473340.0
SZ300592,华凯易佰,25.86,-0.37,43.95,70.69,4047269,104112901.47,2.57,29.028,0.0,7478081559.0
SZ002976,瑞玛精密,31.46,-0.45,43.98,39.02,3867255,121319498.71,5.98,51.537,0.0,3790244172.0
SZ002117,东港股份,9.8,-0.14,64.2,32.13,10362767,101545517.92,1.9,39.422,2.245,5347530926.0
SZ301258,富士莱,39.82,-0.57,37.72,2.96,1868837,74817427.12,5.62,19.315,1.457,3650299400.0
SZ000812,陕西金叶,5.59,-0.08,0.0,-18.99,22716967,127745257.87,2.96,57.038,0.0,4296991712.0
SZ301327,华宝新能,82.05,-1.17,-11.37,-42.23,1421662,116887957.08,4.46,55.759,1.952,10239840000.0
SZ002516,旷达科技,4.88,-0.07,15.67,3.83,8769083,42804294.21,0.92,39.749,4.098,7177692768.0
SZ301270,汉仪股份,45.19,-0.65,53.86,50.98,793700,35784186.0,3.96,91.546,1.106,4519000000.0
SH603129,春风动力,147.42,-2.13,44.02,32.39,903266,132841569.0,0.6,27.509,0.956,22179952709.0
SH600062,华润双鹤,16.66,-0.24,0.0,-5.27,14126108,235738649.0,1.38,14.433,3.469,17378492655.0
SH600482,中国动力,21.49,-0.31,11.89,40.84,13346346,287926357.0,0.65,160.628,0.214,46992577449.0
SZ300124,汇川技术,70.0,-1.01,27.98,1.36,6599018,465343934.24,0.28,42.854,0.514,186392123820.0
SZ301100,风光股份,20.85,-0.3,94.82,-5.45,1016600,21292618.0,2.03,46.304,0.48,4170000000.0
SH600200,江苏吴中,7.61,-0.11,0.0,-0.52,7051602,53955909.0,0.99,,0.0,5420495182.0
SH600343,航天动力,10.45,-0.15,227.99,19.43,5727490,59947029.0,0.9,,0.0,6669256337.0
SH600211,西藏药业,52.0,-0.75,283.33,46.47,4422017,230737651.0,1.78,25.871,1.435,12892767836.0
SZ002669,康达新材,13.88,-0.2,12.5,7.85,5491294,76119813.6,1.89,97.533,0.0,4238993265.0
SZ001270,铖昌科技,84.44,-1.22,44.0,-2.82,1159551,98180651.46,1.63,98.367,0.304,13218079191.0
SH600558,大西洋,4.13,-0.06,123.33,32.12,32482372,134109185.0,3.62,48.987,0.726,3707107952.0
SH603505,金石资源,24.86,-0.36,44.12,-11.72,2351582,58790595.0,0.39,67.267,0.463,15098423103.0
SZ002304,洋河股份,144.55,-2.09,46.52,-7.51,6411048,935361810.07,0.43,21.443,2.587,217835115400.0
SZ002269,美邦服饰,2.07,-0.03,36.13,2.48,375357355,800494700.49,14.94,,0.0,5200875000.0
SH600258,首旅酒店,20.72,-0.3,266.95,-16.45,14672176,306431714.0,1.31,,0.0,23182755869.0
SZ002080,中材科技,22.8,-0.33,65.14,10.02,12576457,288315617.99,0.75,11.974,2.895,38261217715.0
SH605179,一鸣食品,12.4,-0.18,43.97,-2.67,1854000,23046805.0,3.04,,0.0,4972400000.0
SZ002401,中远海科,22.06,-0.32,70.45,101.57,10419075,228380021.71,2.83,44.176,0.544,8204214594.0
SZ301232,飞沃科技,57.87,-0.84,-4.0,-20.18,509193,29498869.62,3.99,35.938,0.0,3106889317.0
SH600887,伊利股份,28.25,-0.41,41.01,-5.59,37738977,1072241964.0,0.6,18.878,3.681,179848119216.0
SZ300658,延江股份,6.83,-0.1,44.0,-10.43,3022900,20692742.0,1.33,75.501,0.0,2272778837.0
SZ001360,南矿集团,17.78,-0.26,83.03,15.6,2664454,47383874.72,5.33,29.762,,3627120000.0
SZ301089,拓新药业,61.6,-0.9,50.81,-13.99,2368354,147348847.68,3.07,13.801,0.649,7761600000.0
SZ002536,飞龙股份,13.0,-0.19,7.17,76.22,19437283,252118486.89,4.13,45.445,1.538,6509253582.0
SH603135,中重科技,19.2,-0.28,60.0,7.87,3137691,60429126.0,3.59,29.676,1.042,8640000000.0
SZ301373,凌玮科技,32.24,-0.47,28.52,-3.52,875536,28291034.33,3.47,36.19,0.931,3497140214.0
SZ301001,凯淳股份,26.76,-0.39,137.55,26.29,1411528,37761036.96,4.1,455.005,0.467,2140800000.0
SZ002603,以岭药业,24.59,-0.36,29.28,-16.25,13767846,339041647.39,1.0,13.339,2.033,41082645196.0
SZ301333,诺思格,52.0,-0.76,14.11,1.35,1224100,64568052.2,5.1,43.171,0.3,4992000000.0
SZ002614,奥佳华,8.2,-0.12,-11.92,-8.67,8660900,71227551.0,1.96,54.682,3.659,5112450023.0
SZ002514,宝馨科技,8.89,-0.13,123.04,-15.73,14519100,129068635.4,2.62,182.899,0.0,6401104607.0
SZ000030,富奥股份,5.48,-0.08,154.95,30.9,7689111,42243824.97,0.45,17.075,4.562,9544204106.0
SH600359,新农开发,8.13,-0.12,0.0,-6.23,7546500,61371297.0,1.98,47.454,0.0,3101699227.0
SZ300412,迦南科技,5.42,-0.08,43.97,-10.26,7234260,39303496.5,1.53,,0.0,2697840973.0
SZ001324,长青科技,21.0,-0.31,25.26,11.23,2071903,43357748.53,6.13,35.757,,2898000000.0
SZ002354,天娱数科,6.1,-0.09,45.58,56.01,42118987,256989857.95,2.6,,0.0,10092973502.0
SZ301112,信邦智能,31.32,-0.46,113.44,1.25,586700,18417678.0,1.62,57.606,1.734,3453549912.0
SZ002869,金溢科技,18.31,-0.27,43.99,-14.69,2827050,51841133.0,1.87,148.782,0.328,3287676604.0
SZ000056,皇庭国际,4.09,-0.06,80.96,-12.04,32574902,133900628.2,3.6,,0.0,4949262865.0
SZ002126,银轮股份,16.94,-0.25,143.91,37.14,12878532,220134049.51,1.71,30.856,0.472,13576251711.0
SH600419,天润乳业,16.35,-0.24,413.79,5.38,4843130,79455594.0,1.51,24.214,1.144,5235110522.0
SH603151,邦基科技,17.03,-0.25,39.28,-16.76,914035,15599911.0,2.18,24.433,2.936,2861040000.0
SZ000913,钱江摩托,17.51,-0.26,0.0,-3.95,7424921,130100603.95,1.62,20.211,1.371,9231114410.0
SZ300093,金刚光伏,22.96,-0.34,36.54,-46.41,1983099,45648153.58,0.92,,0.0,4959360000.0
SZ301129,瑞纳智能,38.41,-0.57,16.62,-2.6,2253571,88980755.03,6.22,26.106,1.156,5143175820.0
SH603726,朗迪集团,12.8,-0.19,43.99,10.11,2547440,32789699.0,1.37,28.153,2.734,2376335360.0
SZ300364,中文在线,15.53,-0.23,44.05,56.55,25949044,401914575.34,3.99,,0.0,11335962268.0
SH600478,科力远,6.74,-0.1,94.32,-28.14,9009520,60972734.0,0.54,63.571,0.0,11214372024.0
SH603066,音飞储存,10.83,-0.16,44.01,-2.56,3480300,37738681.0,1.16,20.566,0.84,3256612407.0
SZ300148,天舟文化,4.74,-0.07,57.22,29.51,36979480,175168213.6,4.77,,0.0,3959508486.0
SH601059,信达证券,16.93,-0.25,44.0,105.21,120247029,2052592651.0,37.08,42.981,0.26,54903990000.0
SZ300959,线上线下,36.41,-0.54,191.46,32.23,1010407,36814600.68,2.72,63.915,0.824,2912800000.0
SH688403,汇成股份,10.8,-0.16,90.77,2.96,4927193,53276459.0,4.03,58.216,0.0,9016415435.0
SH603529,爱玛科技,33.63,-0.5,44.01,12.59,3522072,118610026.0,1.58,14.253,2.584,28986504322.0
SH900914,锦在线B,0.609,-0.009,18.67,-13.25,173415,106451.0,0.11,,6.568,335930555.0
SZ000568,泸州老窖,237.59,-3.52,68.95,5.93,7081244,1692895188.66,0.48,31.219,1.778,349729574037.0
SZ300425,中建环能,5.35,-0.08,43.98,26.41,11840397,63285620.04,1.76,20.735,1.065,3615042005.0
SZ300645,正元智慧,27.39,-0.41,43.97,8.96,830100,22896542.0,0.59,53.434,0.183,3844571439.0
SH603617,君禾股份,10.04,-0.15,44.01,9.65,2450400,24625812.0,0.63,95.44,0.299,3926356223.0
SZ001979,招商蛇口,14.04,-0.21,-8.38,13.05,61914513,877447836.43,0.8,28.617,1.517,117109144161.0
SH688318,财富趋势,139.91,-2.09,87.41,120.48,11275572,1624265590.0,17.92,110.868,0.255,18282487412.0
SZ300713,英可瑞,18.81,-0.28,44.01,48.58,2989230,56096563.3,3.47,,0.0,2985507475.0
SZ002159,三特索道,17.4,-0.26,380.81,-0.57,4459200,78151124.0,3.23,,0.0,3085043055.0
SH688560,明冠新材,23.22,-0.35,109.7,-49.47,2176536,50785324.0,1.71,51.408,0.775,4674230536.0
SH601996,丰林集团,2.67,-0.04,-5.5,-1.11,10938800,29325363.0,0.95,906.057,0.0,3058812876.0
SZ300736,百邦科技,13.3,-0.2,44.0,-15.88,12895040,170661600.4,10.06,,0.0,1729876523.0
SZ000887,中鼎股份,13.32,-0.2,0.0,-6.51,15803389,210908345.38,1.2,17.97,1.502,17535643430.0
SZ300563,神宇股份,14.01,-0.21,44.0,28.65,3024000,42466812.0,2.46,71.6,0.642,2496477289.0
SZ300068,南都电源,17.3,-0.26,36.67,-18.78,10945163,189581022.07,1.31,,0.0,14962266449.0
SZ300071,福石控股,4.0,-0.06,71.8,-7.62,11388900,45606690.0,1.25,,0.0,3792469944.0
SZ002094,青岛金王,4.0,-0.06,85.96,-6.98,16678595,66950875.81,2.42,,0.0,2763590196.0
SH600088,中视传媒,13.9,-0.21,0.0,40.69,11578390,160870937.0,2.91,,0.0,5528118960.0
SZ000681,视觉中国,17.17,-0.26,176.98,39.59,22784391,391635728.5,3.39,95.975,0.087,12028914576.0
SH600976,健民集团,67.36,-1.02,41.98,37.63,1257455,85036969.0,0.82,24.695,1.485,10332929696.0
SH600794,保税科技,3.96,-0.06,0.0,2.31,12687724,50488145.0,1.05,25.274,0.909,4800122542.0
SZ002092,中泰化学,7.29,-0.11,104.85,-0.78,26182303,191663398.3,1.02,,1.372,18881242279.0
SZ002026,山东威达,9.25,-0.14,24.19,-1.85,8356102,77264013.4,1.95,26.034,0.541,4121017154.0
SH600616,金枫酒业,7.29,-0.11,217.16,5.15,10654080,78104416.0,1.59,36.202,0.412,4877046086.0
SZ002541,鸿路钢构,32.5,-0.49,-6.56,11.9,1544424,50334338.34,0.31,18.744,0.8,22425364650.0
SH600814,杭州解百,9.23,-0.14,128.87,26.78,8811883,81586612.0,1.23,26.507,1.408,6790780867.0
SH603085,天成自控,10.57,-0.16,44.02,-0.66,3583140,37861770.0,0.97,,0.0,4197347000.0
SZ300438,鹏辉能源,46.22,-0.7,43.98,-40.74,6163442,286064241.86,1.72,29.597,0.0,21318322651.0
SZ300035,中科电气,11.83,-0.18,34.17,-41.84,12280835,145723165.08,1.93,85.602,1.268,8556766350.0
SH603018,华设集团,9.17,-0.14,43.99,24.42,12557943,115559456.0,1.88,9.15,2.835,6270271330.0
SH600686,金龙汽车,7.87,-0.12,471.67,32.27,34905500,275698856.0,4.87,,0.0,5643163172.0
SZ300404,博济医药,9.2,-0.14,43.98,17.76,8494108,78965780.16,3.14,126.481,0.109,3404417432.0
SZ300854,中兰环保,17.02,-0.26,262.35,11.73,1454600,24785703.0,3.17,45.845,0.288,1713726780.0
SH601900,南方传媒,18.42,-0.28,44.05,126.71,19118812,351962554.0,2.13,16.442,2.552,16502046346.0
SZ300823,建科机械,19.71,-0.3,44.03,26.26,1298204,25593210.76,1.39,50.857,2.704,1844049684.0
SZ002162,悦心健康,4.59,-0.07,215.55,1.55,16577090,76213488.3,1.79,,0.0,4252635000.0
SZ300870,欧陆通,48.58,-0.74,130.92,9.67,1015879,49483151.28,2.6,40.75,0.187,4943112160.0
SH600378,昊华科技,35.53,-0.54,323.86,-15.77,1319010,47256593.0,0.15,27.675,1.801,32384664363.0
SZ300103,达刚控股,6.54,-0.1,58.76,9.18,1913900,12523939.0,0.78,,0.0,2077110540.0
SZ300787,海能实业,18.21,-0.28,44.02,3.99,1372763,25007968.5,0.95,15.238,3.668,4179120303.0
SZ300432,富临精工,10.44,-0.16,44.02,-26.23,8155729,85509572.87,0.68,,1.906,12773040539.0
SZ000650,仁和药业,6.54,-0.1,256.23,9.03,32183184,211048333.94,2.4,15.233,3.058,9155596050.0
SZ300572,安车检测,16.93,-0.26,44.02,47.86,5677437,95812643.97,3.09,,0.0,3876780587.0
SH600732,爱旭股份,25.37,-0.39,125.87,-4.79,18813379,476954719.0,1.18,16.535,1.549,46341071649.0
SZ002332,仙琚制药,12.36,-0.19,144.27,11.63,10673426,133943021.86,1.09,16.198,2.427,12226572144.0
SZ300250,初灵信息,14.91,-0.23,79.68,39.22,5140700,76349181.0,3.23,,0.0,3280049439.0
SH603153,上海建科,18.81,-0.29,44.03,65.96,5643509,106667832.0,10.26,25.151,1.116,7709487404.0
SZ000338,潍柴动力,13.0,-0.2,217.2,27.7,39666221,518678085.0,0.79,20.05,1.954,113445238673.0
SH603099,长白山,13.63,-0.21,44.05,25.51,3596800,49226400.0,1.35,,0.0,3634712100.0
SZ001223,欧克科技,79.77,-1.23,21.56,32.73,690200,55215960.74,4.14,31.108,0.0,5319063600.0
SZ002960,青鸟消防,18.09,-0.28,44.0,-14.86,4488841,81209523.94,0.71,22.966,1.271,13329073637.0
SH601100,恒立液压,70.63,-1.09,3.39,12.94,5564646,397096376.0,0.42,38.811,0.878,94702186665.0
SH600862,中航高科,23.98,-0.37,84.21,8.32,5370600,129528418.0,0.39,41.307,0.688,33405317586.0
SH900909,华谊B股,0.453,-0.007,-9.17,-15.72,322457,147032.0,0.13,11.154,5.96,965546668.0
SZ002892,科力尔,11.67,-0.18,44.02,50.85,16460064,190828070.01,5.97,50.474,1.037,5183224723.0
SZ002601,龙佰集团,18.71,-0.29,86.69,2.56,13435105,253022195.56,0.9,15.233,4.276,44703184747.0
SZ300509,新美星,7.06,-0.11,44.02,30.78,5102636,35860437.08,2.08,56.421,1.7,2092584000.0
SH603226,菲林格尔,5.8,-0.09,44.02,17.88,1986736,11545948.0,0.56,577.629,0.172,2061852266.0
SZ300885,海昌新材,9.68,-0.15,176.12,12.95,2138193,20718319.62,2.35,58.417,0.0,2427744000.0
SH600993,马应龙,25.14,-0.39,43.64,12.75,5494582,138457503.0,1.28,20.483,1.392,10836694820.0
SZ002219,新里程,3.87,-0.06,350.16,-1.78,25732085,99891200.32,0.79,74.359,0.0,13087406374.0
SZ003030,祖名股份,24.52,-0.38,44.01,-15.27,439100,10827916.0,0.87,76.571,0.612,3059605600.0
SZ300547,川环科技,16.1,-0.25,44.0,13.4,1652680,26654144.2,0.93,28.188,1.72,3492189401.0
SZ200550,江铃B,7.06,-0.11,22.69,12.96,391500,2755630.0,0.11,6.194,6.601,6094290840.0
SH605287,德才股份,19.23,-0.3,44.01,21.25,4997640,97338563.0,5.68,13.156,0.744,2692200000.0
SH600160,巨化股份,14.69,-0.23,0.0,-3.49,13112439,193586724.0,0.49,17.251,1.838,39659269930.0
SZ002453,华软科技,11.53,-0.18,45.92,9.81,6028124,69507414.02,0.99,,0.0,9366592963.0
SZ002545,东方铁塔,7.68,-0.12,4.25,-2.36,8446791,65090011.22,0.75,12.052,5.339,9554396797.0
SH603680,今创集团,9.58,-0.15,43.99,21.21,2747718,26336707.0,0.35,36.612,0.835,7508025788.0
SZ000829,天音控股,8.98,-0.14,0.0,-7.51,10730744,96686071.12,1.05,56.831,0.356,9205401933.0
SZ000700,模塑科技,7.01,-0.11,0.0,51.08,75473841,529943001.3,8.22,13.679,0.0,6435287877.0
